Date,Time,Usage_USgal,year,month,day,hour,day_of_week
2017-02-25,20:00,7,2017,2,25,20,Saturday
2017-02-25,21:00,55,2017,2,25,21,Saturday
2017-02-25,22:00,3,2017,2,25,22,Saturday
2017-02-25,23:00,4,2017,2,25,23,Saturday
2017-02-26,00:00,6,2017,2,26,0,Sunday
2017-02-26,01:00,3,2017,2,26,1,Sunday
2017-02-26,02:00,0,2017,2,26,2,Sunday
2017-02-26,03:00,3,2017,2,26,3,Sunday
2017-02-26,04:00,0,2017,2,26,4,Sunday
2017-02-26,05:00,8,2017,2,26,5,Sunday
2017-02-26,06:00,7,2017,2,26,6,Sunday
2017-02-26,07:00,1,2017,2,26,7,Sunday
2017-02-26,08:00,5,2017,2,26,8,Sunday
2017-02-26,09:00,8,2017,2,26,9,Sunday
2017-02-26,10:00,9,2017,2,26,10,Sunday
2017-02-26,11:00,16,2017,2,26,11,Sunday
2017-02-26,12:00,66,2017,2,26,12,Sunday
2017-02-26,13:00,1,2017,2,26,13,Sunday
2017-02-26,14:00,1,2017,2,26,14,Sunday
2017-02-26,15:00,0,2017,2,26,15,Sunday
2017-02-26,16:00,0,2017,2,26,16,Sunday
2017-02-26,17:00,8,2017,2,26,17,Sunday
2017-02-26,18:00,1,2017,2,26,18,Sunday
2017-02-26,19:00,7,2017,2,26,19,Sunday
2017-02-26,20:00,1,2017,2,26,20,Sunday
2017-02-26,21:00,21,2017,2,26,21,Sunday
2017-02-26,22:00,0,2017,2,26,22,Sunday
2017-02-26,23:00,1,2017,2,26,23,Sunday
2017-02-27,00:00,0,2017,2,27,0,Monday
2017-02-27,01:00,3,2017,2,27,1,Monday
2017-02-27,02:00,0,2017,2,27,2,Monday
2017-02-27,03:00,0,2017,2,27,3,Monday
2017-02-27,04:00,0,2017,2,27,4,Monday
2017-02-27,05:00,0,2017,2,27,5,Monday
2017-02-27,06:00,3,2017,2,27,6,Monday
2017-02-27,07:00,10,2017,2,27,7,Monday
2017-02-27,08:00,2,2017,2,27,8,Monday
2017-02-27,09:00,0,2017,2,27,9,Monday
2017-02-27,10:00,25,2017,2,27,10,Monday
2017-02-27,11:00,1,2017,2,27,11,Monday
2017-02-27,12:00,6,2017,2,27,12,Monday
2017-02-27,13:00,3,2017,2,27,13,Monday
2017-02-27,14:00,18,2017,2,27,14,Monday
2017-02-27,15:00,1,2017,2,27,15,Monday
2017-02-27,16:00,0,2017,2,27,16,Monday
2017-02-27,17:00,0,2017,2,27,17,Monday
2017-02-27,18:00,1,2017,2,27,18,Monday
2017-02-27,19:00,1,2017,2,27,19,Monday
2017-02-27,20:00,5,2017,2,27,20,Monday
2017-02-27,21:00,45,2017,2,27,21,Monday
2017-02-27,22:00,11,2017,2,27,22,Monday
2017-02-27,23:00,0,2017,2,27,23,Monday
2017-02-28,00:00,0,2017,2,28,0,Tuesday
2017-02-28,01:00,0,2017,2,28,1,Tuesday
2017-02-28,02:00,0,2017,2,28,2,Tuesday
2017-02-28,03:00,0,2017,2,28,3,Tuesday
2017-02-28,04:00,0,2017,2,28,4,Tuesday
2017-02-28,05:00,0,2017,2,28,5,Tuesday
2017-02-28,06:00,2,2017,2,28,6,Tuesday
2017-02-28,07:00,9,2017,2,28,7,Tuesday
2017-02-28,08:00,8,2017,2,28,8,Tuesday
2017-02-28,09:00,3,2017,2,28,9,Tuesday
2017-02-28,10:00,0,2017,2,28,10,Tuesday
2017-02-28,11:00,0,2017,2,28,11,Tuesday
2017-02-28,12:00,0,2017,2,28,12,Tuesday
2017-02-28,13:00,0,2017,2,28,13,Tuesday
2017-02-28,14:00,0,2017,2,28,14,Tuesday
2017-02-28,15:00,0,2017,2,28,15,Tuesday
2017-02-28,16:00,11,2017,2,28,16,Tuesday
2017-02-28,17:00,0,2017,2,28,17,Tuesday
2017-02-28,18:00,2,2017,2,28,18,Tuesday
2017-02-28,19:00,5,2017,2,28,19,Tuesday
2017-02-28,20:00,23,2017,2,28,20,Tuesday
2017-02-28,21:00,33,2017,2,28,21,Tuesday
2017-02-28,22:00,6,2017,2,28,22,Tuesday
2017-02-28,23:00,13,2017,2,28,23,Tuesday
2017-03-01,00:00,0,2017,3,1,0,Wednesday
2017-03-01,01:00,0,2017,3,1,1,Wednesday
2017-03-01,02:00,0,2017,3,1,2,Wednesday
2017-03-01,03:00,0,2017,3,1,3,Wednesday
2017-03-01,04:00,0,2017,3,1,4,Wednesday
2017-03-01,05:00,0,2017,3,1,5,Wednesday
2017-03-01,06:00,2,2017,3,1,6,Wednesday
2017-03-01,07:00,5,2017,3,1,7,Wednesday
2017-03-01,08:00,0,2017,3,1,8,Wednesday
2017-03-01,09:00,0,2017,3,1,9,Wednesday
2017-03-01,10:00,0,2017,3,1,10,Wednesday
2017-03-01,11:00,0,2017,3,1,11,Wednesday
2017-03-01,12:00,0,2017,3,1,12,Wednesday
2017-03-01,13:00,0,2017,3,1,13,Wednesday
2017-03-01,14:00,0,2017,3,1,14,Wednesday
2017-03-01,15:00,6,2017,3,1,15,Wednesday
2017-03-01,16:00,14,2017,3,1,16,Wednesday
2017-03-01,17:00,0,2017,3,1,17,Wednesday
2017-03-01,18:00,3,2017,3,1,18,Wednesday
2017-03-01,19:00,8,2017,3,1,19,Wednesday
2017-03-01,20:00,1,2017,3,1,20,Wednesday
2017-03-01,21:00,24,2017,3,1,21,Wednesday
2017-03-01,22:00,0,2017,3,1,22,Wednesday
2017-03-01,23:00,25,2017,3,1,23,Wednesday
2017-03-02,00:00,5,2017,3,2,0,Thursday
2017-03-02,01:00,0,2017,3,2,1,Thursday
2017-03-02,02:00,0,2017,3,2,2,Thursday
2017-03-02,03:00,0,2017,3,2,3,Thursday
2017-03-02,04:00,0,2017,3,2,4,Thursday
2017-03-02,05:00,1,2017,3,2,5,Thursday
2017-03-02,06:00,11,2017,3,2,6,Thursday
2017-03-02,07:00,18,2017,3,2,7,Thursday
2017-03-02,08:00,6,2017,3,2,8,Thursday
2017-03-02,09:00,29,2017,3,2,9,Thursday
2017-03-02,10:00,1,2017,3,2,10,Thursday
2017-03-02,11:00,6,2017,3,2,11,Thursday
2017-03-02,12:00,4,2017,3,2,12,Thursday
2017-03-02,13:00,52,2017,3,2,13,Thursday
2017-03-02,14:00,5,2017,3,2,14,Thursday
2017-03-02,15:00,16,2017,3,2,15,Thursday
2017-03-02,16:00,9,2017,3,2,16,Thursday
2017-03-02,17:00,28,2017,3,2,17,Thursday
2017-03-02,18:00,13,2017,3,2,18,Thursday
2017-03-02,19:00,0,2017,3,2,19,Thursday
2017-03-02,20:00,0,2017,3,2,20,Thursday
2017-03-02,21:00,54,2017,3,2,21,Thursday
2017-03-02,22:00,31,2017,3,2,22,Thursday
2017-03-02,23:00,2,2017,3,2,23,Thursday
2017-03-03,00:00,3,2017,3,3,0,Friday
2017-03-03,01:00,6,2017,3,3,1,Friday
2017-03-03,02:00,4,2017,3,3,2,Friday
2017-03-03,03:00,0,2017,3,3,3,Friday
2017-03-03,04:00,0,2017,3,3,4,Friday
2017-03-03,05:00,0,2017,3,3,5,Friday
2017-03-03,06:00,6,2017,3,3,6,Friday
2017-03-03,07:00,7,2017,3,3,7,Friday
2017-03-03,08:00,8,2017,3,3,8,Friday
2017-03-03,09:00,9,2017,3,3,9,Friday
2017-03-03,10:00,22,2017,3,3,10,Friday
2017-03-03,11:00,40,2017,3,3,11,Friday
2017-03-03,12:00,2,2017,3,3,12,Friday
2017-03-03,13:00,3,2017,3,3,13,Friday
2017-03-03,14:00,6,2017,3,3,14,Friday
2017-03-03,15:00,1,2017,3,3,15,Friday
2017-03-03,16:00,9,2017,3,3,16,Friday
2017-03-03,17:00,8,2017,3,3,17,Friday
2017-03-03,18:00,9,2017,3,3,18,Friday
2017-03-03,19:00,8,2017,3,3,19,Friday
2017-03-03,20:00,42,2017,3,3,20,Friday
2017-03-03,21:00,39,2017,3,3,21,Friday
2017-03-03,22:00,9,2017,3,3,22,Friday
2017-03-03,23:00,0,2017,3,3,23,Friday
2017-03-04,00:00,6,2017,3,4,0,Saturday
2017-03-04,01:00,0,2017,3,4,1,Saturday
2017-03-04,02:00,6,2017,3,4,2,Saturday
2017-03-04,03:00,34,2017,3,4,3,Saturday
2017-03-04,04:00,14,2017,3,4,4,Saturday
2017-03-04,05:00,3,2017,3,4,5,Saturday
2017-03-04,06:00,9,2017,3,4,6,Saturday
2017-03-04,07:00,19,2017,3,4,7,Saturday
2017-03-04,08:00,33,2017,3,4,8,Saturday
2017-03-04,09:00,48,2017,3,4,9,Saturday
2017-03-04,10:00,29,2017,3,4,10,Saturday
2017-03-04,11:00,9,2017,3,4,11,Saturday
2017-03-04,12:00,31,2017,3,4,12,Saturday
2017-03-04,13:00,7,2017,3,4,13,Saturday
2017-03-04,14:00,4,2017,3,4,14,Saturday
2017-03-04,15:00,9,2017,3,4,15,Saturday
2017-03-04,16:00,10,2017,3,4,16,Saturday
2017-03-04,17:00,18,2017,3,4,17,Saturday
2017-03-04,18:00,22,2017,3,4,18,Saturday
2017-03-04,19:00,17,2017,3,4,19,Saturday
2017-03-04,20:00,30,2017,3,4,20,Saturday
2017-03-04,21:00,39,2017,3,4,21,Saturday
2017-03-04,22:00,11,2017,3,4,22,Saturday
2017-03-04,23:00,8,2017,3,4,23,Saturday
2017-03-05,00:00,4,2017,3,5,0,Sunday
2017-03-05,01:00,0,2017,3,5,1,Sunday
2017-03-05,02:00,3,2017,3,5,2,Sunday
2017-03-05,03:00,0,2017,3,5,3,Sunday
2017-03-05,04:00,0,2017,3,5,4,Sunday
2017-03-05,05:00,1,2017,3,5,5,Sunday
2017-03-05,06:00,10,2017,3,5,6,Sunday
2017-03-05,07:00,6,2017,3,5,7,Sunday
2017-03-05,08:00,36,2017,3,5,8,Sunday
2017-03-05,09:00,11,2017,3,5,9,Sunday
2017-03-05,10:00,19,2017,3,5,10,Sunday
2017-03-05,11:00,73,2017,3,5,11,Sunday
2017-03-05,12:00,14,2017,3,5,12,Sunday
2017-03-05,13:00,5,2017,3,5,13,Sunday
2017-03-05,14:00,6,2017,3,5,14,Sunday
2017-03-05,15:00,10,2017,3,5,15,Sunday
2017-03-05,16:00,8,2017,3,5,16,Sunday
2017-03-05,17:00,24,2017,3,5,17,Sunday
2017-03-05,18:00,10,2017,3,5,18,Sunday
2017-03-05,19:00,18,2017,3,5,19,Sunday
2017-03-05,20:00,36,2017,3,5,20,Sunday
2017-03-05,21:00,6,2017,3,5,21,Sunday
2017-03-05,22:00,8,2017,3,5,22,Sunday
2017-03-05,23:00,5,2017,3,5,23,Sunday
2017-03-06,00:00,0,2017,3,6,0,Monday
2017-03-06,01:00,0,2017,3,6,1,Monday
2017-03-06,02:00,5,2017,3,6,2,Monday
2017-03-06,03:00,2,2017,3,6,3,Monday
2017-03-06,04:00,0,2017,3,6,4,Monday
2017-03-06,05:00,0,2017,3,6,5,Monday
2017-03-06,06:00,10,2017,3,6,6,Monday
2017-03-06,07:00,15,2017,3,6,7,Monday
2017-03-06,08:00,38,2017,3,6,8,Monday
2017-03-06,09:00,5,2017,3,6,9,Monday
2017-03-06,10:00,57,2017,3,6,10,Monday
2017-03-06,11:00,3,2017,3,6,11,Monday
2017-03-06,12:00,0,2017,3,6,12,Monday
2017-03-06,13:00,3,2017,3,6,13,Monday
2017-03-06,14:00,12,2017,3,6,14,Monday
2017-03-06,15:00,1,2017,3,6,15,Monday
2017-03-06,16:00,4,2017,3,6,16,Monday
2017-03-06,17:00,5,2017,3,6,17,Monday
2017-03-06,18:00,8,2017,3,6,18,Monday
2017-03-06,19:00,9,2017,3,6,19,Monday
2017-03-06,20:00,8,2017,3,6,20,Monday
2017-03-06,21:00,41,2017,3,6,21,Monday
2017-03-06,22:00,0,2017,3,6,22,Monday
2017-03-06,23:00,0,2017,3,6,23,Monday
2017-03-07,00:00,0,2017,3,7,0,Tuesday
2017-03-07,01:00,0,2017,3,7,1,Tuesday
2017-03-07,02:00,0,2017,3,7,2,Tuesday
2017-03-07,03:00,4,2017,3,7,3,Tuesday
2017-03-07,04:00,1,2017,3,7,4,Tuesday
2017-03-07,05:00,0,2017,3,7,5,Tuesday
2017-03-07,06:00,3,2017,3,7,6,Tuesday
2017-03-07,07:00,13,2017,3,7,7,Tuesday
2017-03-07,08:00,11,2017,3,7,8,Tuesday
2017-03-07,09:00,8,2017,3,7,9,Tuesday
2017-03-07,10:00,0,2017,3,7,10,Tuesday
2017-03-07,11:00,0,2017,3,7,11,Tuesday
2017-03-07,12:00,0,2017,3,7,12,Tuesday
2017-03-07,13:00,0,2017,3,7,13,Tuesday
2017-03-07,14:00,0,2017,3,7,14,Tuesday
2017-03-07,15:00,1,2017,3,7,15,Tuesday
2017-03-07,16:00,7,2017,3,7,16,Tuesday
2017-03-07,17:00,2,2017,3,7,17,Tuesday
2017-03-07,18:00,4,2017,3,7,18,Tuesday
2017-03-07,19:00,9,2017,3,7,19,Tuesday
2017-03-07,20:00,20,2017,3,7,20,Tuesday
2017-03-07,21:00,38,2017,3,7,21,Tuesday
2017-03-07,22:00,0,2017,3,7,22,Tuesday
2017-03-07,23:00,0,2017,3,7,23,Tuesday
2017-03-08,00:00,4,2017,3,8,0,Wednesday
2017-03-08,01:00,0,2017,3,8,1,Wednesday
2017-03-08,02:00,0,2017,3,8,2,Wednesday
2017-03-08,03:00,0,2017,3,8,3,Wednesday
2017-03-08,04:00,2,2017,3,8,4,Wednesday
2017-03-08,05:00,1,2017,3,8,5,Wednesday
2017-03-08,06:00,3,2017,3,8,6,Wednesday
2017-03-08,07:00,10,2017,3,8,7,Wednesday
2017-03-08,08:00,18,2017,3,8,8,Wednesday
2017-03-08,09:00,6,2017,3,8,9,Wednesday
2017-03-08,10:00,0,2017,3,8,10,Wednesday
2017-03-08,11:00,0,2017,3,8,11,Wednesday
2017-03-08,12:00,0,2017,3,8,12,Wednesday
2017-03-08,13:00,2,2017,3,8,13,Wednesday
2017-03-08,14:00,2,2017,3,8,14,Wednesday
2017-03-08,15:00,3,2017,3,8,15,Wednesday
2017-03-08,16:00,8,2017,3,8,16,Wednesday
2017-03-08,17:00,16,2017,3,8,17,Wednesday
2017-03-08,18:00,9,2017,3,8,18,Wednesday
2017-03-08,19:00,8,2017,3,8,19,Wednesday
2017-03-08,20:00,11,2017,3,8,20,Wednesday
2017-03-08,21:00,1,2017,3,8,21,Wednesday
2017-03-08,22:00,9,2017,3,8,22,Wednesday
2017-03-08,23:00,4,2017,3,8,23,Wednesday
2017-03-09,00:00,4,2017,3,9,0,Thursday
2017-03-09,01:00,0,2017,3,9,1,Thursday
2017-03-09,02:00,2,2017,3,9,2,Thursday
2017-03-09,03:00,33,2017,3,9,3,Thursday
2017-03-09,04:00,14,2017,3,9,4,Thursday
2017-03-09,05:00,1,2017,3,9,5,Thursday
2017-03-09,06:00,24,2017,3,9,6,Thursday
2017-03-09,07:00,17,2017,3,9,7,Thursday
2017-03-09,08:00,3,2017,3,9,8,Thursday
2017-03-09,09:00,0,2017,3,9,9,Thursday
2017-03-09,10:00,0,2017,3,9,10,Thursday
2017-03-09,11:00,0,2017,3,9,11,Thursday
2017-03-09,12:00,0,2017,3,9,12,Thursday
2017-03-09,13:00,0,2017,3,9,13,Thursday
2017-03-09,14:00,3,2017,3,9,14,Thursday
2017-03-09,15:00,8,2017,3,9,15,Thursday
2017-03-09,16:00,6,2017,3,9,16,Thursday
2017-03-09,17:00,13,2017,3,9,17,Thursday
2017-03-09,18:00,9,2017,3,9,18,Thursday
2017-03-09,19:00,0,2017,3,9,19,Thursday
2017-03-09,20:00,2,2017,3,9,20,Thursday
2017-03-09,21:00,43,2017,3,9,21,Thursday
2017-03-09,22:00,0,2017,3,9,22,Thursday
2017-03-09,23:00,8,2017,3,9,23,Thursday
2017-03-10,00:00,1,2017,3,10,0,Friday
2017-03-10,01:00,0,2017,3,10,1,Friday
2017-03-10,02:00,0,2017,3,10,2,Friday
2017-03-10,03:00,0,2017,3,10,3,Friday
2017-03-10,04:00,0,2017,3,10,4,Friday
2017-03-10,05:00,0,2017,3,10,5,Friday
2017-03-10,06:00,9,2017,3,10,6,Friday
2017-03-10,07:00,11,2017,3,10,7,Friday
2017-03-10,08:00,8,2017,3,10,8,Friday
2017-03-10,09:00,7,2017,3,10,9,Friday
2017-03-10,10:00,4,2017,3,10,10,Friday
2017-03-10,11:00,0,2017,3,10,11,Friday
2017-03-10,12:00,0,2017,3,10,12,Friday
2017-03-10,13:00,0,2017,3,10,13,Friday
2017-03-10,14:00,0,2017,3,10,14,Friday
2017-03-10,15:00,3,2017,3,10,15,Friday
2017-03-10,16:00,8,2017,3,10,16,Friday
2017-03-10,17:00,2,2017,3,10,17,Friday
2017-03-10,18:00,9,2017,3,10,18,Friday
2017-03-10,19:00,50,2017,3,10,19,Friday
2017-03-10,20:00,4,2017,3,10,20,Friday
2017-03-10,21:00,19,2017,3,10,21,Friday
2017-03-10,22:00,1,2017,3,10,22,Friday
2017-03-10,23:00,38,2017,3,10,23,Friday
2017-03-11,00:00,0,2017,3,11,0,Saturday
2017-03-11,01:00,0,2017,3,11,1,Saturday
2017-03-11,02:00,0,2017,3,11,2,Saturday
2017-03-11,03:00,0,2017,3,11,3,Saturday
2017-03-11,04:00,0,2017,3,11,4,Saturday
2017-03-11,05:00,2,2017,3,11,5,Saturday
2017-03-11,06:00,6,2017,3,11,6,Saturday
2017-03-11,07:00,7,2017,3,11,7,Saturday
2017-03-11,08:00,9,2017,3,11,8,Saturday
2017-03-11,09:00,16,2017,3,11,9,Saturday
2017-03-11,10:00,6,2017,3,11,10,Saturday
2017-03-11,11:00,0,2017,3,11,11,Saturday
2017-03-11,12:00,8,2017,3,11,12,Saturday
2017-03-11,13:00,1,2017,3,11,13,Saturday
2017-03-11,14:00,9,2017,3,11,14,Saturday
2017-03-11,15:00,3,2017,3,11,15,Saturday
2017-03-11,16:00,9,2017,3,11,16,Saturday
2017-03-11,17:00,1,2017,3,11,17,Saturday
2017-03-11,18:00,25,2017,3,11,18,Saturday
2017-03-11,19:00,8,2017,3,11,19,Saturday
2017-03-11,20:00,43,2017,3,11,20,Saturday
2017-03-11,21:00,31,2017,3,11,21,Saturday
2017-03-11,22:00,3,2017,3,11,22,Saturday
2017-03-11,23:00,3,2017,3,11,23,Saturday
2017-03-12,00:00,3,2017,3,12,0,Sunday
2017-03-12,01:00,3,2017,3,12,1,Sunday
2017-03-12,02:00,0,2017,3,12,2,Sunday
2017-03-12,03:00,0,2017,3,12,3,Sunday
2017-03-12,04:00,0,2017,3,12,4,Sunday
2017-03-12,05:00,0,2017,3,12,5,Sunday
2017-03-12,06:00,0,2017,3,12,6,Sunday
2017-03-12,07:00,0,2017,3,12,7,Sunday
2017-03-12,08:00,0,2017,3,12,8,Sunday
2017-03-12,09:00,0,2017,3,12,9,Sunday
2017-03-12,10:00,0,2017,3,12,10,Sunday
2017-03-12,11:00,0,2017,3,12,11,Sunday
2017-03-12,12:00,0,2017,3,12,12,Sunday
2017-03-12,13:00,0,2017,3,12,13,Sunday
2017-03-12,14:00,0,2017,3,12,14,Sunday
2017-03-12,15:00,0,2017,3,12,15,Sunday
2017-03-12,16:00,0,2017,3,12,16,Sunday
2017-03-12,17:00,0,2017,3,12,17,Sunday
2017-03-12,18:00,0,2017,3,12,18,Sunday
2017-03-12,19:00,0,2017,3,12,19,Sunday
2017-03-12,20:00,0,2017,3,12,20,Sunday
2017-03-12,21:00,0,2017,3,12,21,Sunday
2017-03-12,22:00,0,2017,3,12,22,Sunday
2017-03-12,23:00,0,2017,3,12,23,Sunday
2017-03-13,00:00,0,2017,3,13,0,Monday
2017-03-13,01:00,0,2017,3,13,1,Monday
2017-03-13,02:00,0,2017,3,13,2,Monday
2017-03-13,03:00,0,2017,3,13,3,Monday
2017-03-13,04:00,0,2017,3,13,4,Monday
2017-03-13,05:00,4,2017,3,13,5,Monday
2017-03-13,06:00,5,2017,3,13,6,Monday
2017-03-13,07:00,16,2017,3,13,7,Monday
2017-03-13,08:00,11,2017,3,13,8,Monday
2017-03-13,09:00,17,2017,3,13,9,Monday
2017-03-13,10:00,7,2017,3,13,10,Monday
2017-03-13,11:00,4,2017,3,13,11,Monday
2017-03-13,12:00,1,2017,3,13,12,Monday
2017-03-13,13:00,21,2017,3,13,13,Monday
2017-03-13,14:00,8,2017,3,13,14,Monday
2017-03-13,15:00,1,2017,3,13,15,Monday
2017-03-13,16:00,0,2017,3,13,16,Monday
2017-03-13,17:00,1,2017,3,13,17,Monday
2017-03-13,18:00,4,2017,3,13,18,Monday
2017-03-13,19:00,13,2017,3,13,19,Monday
2017-03-13,20:00,7,2017,3,13,20,Monday
2017-03-13,21:00,33,2017,3,13,21,Monday
2017-03-13,22:00,12,2017,3,13,22,Monday
2017-03-13,23:00,4,2017,3,13,23,Monday
2017-03-14,00:00,0,2017,3,14,0,Tuesday
2017-03-14,01:00,2,2017,3,14,1,Tuesday
2017-03-14,02:00,3,2017,3,14,2,Tuesday
2017-03-14,03:00,0,2017,3,14,3,Tuesday
2017-03-14,04:00,0,2017,3,14,4,Tuesday
2017-03-14,05:00,0,2017,3,14,5,Tuesday
2017-03-14,06:00,5,2017,3,14,6,Tuesday
2017-03-14,07:00,8,2017,3,14,7,Tuesday
2017-03-14,08:00,9,2017,3,14,8,Tuesday
2017-03-14,09:00,12,2017,3,14,9,Tuesday
2017-03-14,10:00,0,2017,3,14,10,Tuesday
2017-03-14,11:00,0,2017,3,14,11,Tuesday
2017-03-14,12:00,0,2017,3,14,12,Tuesday
2017-03-14,13:00,0,2017,3,14,13,Tuesday
2017-03-14,14:00,1,2017,3,14,14,Tuesday
2017-03-14,15:00,5,2017,3,14,15,Tuesday
2017-03-14,16:00,15,2017,3,14,16,Tuesday
2017-03-14,17:00,14,2017,3,14,17,Tuesday
2017-03-14,18:00,2,2017,3,14,18,Tuesday
2017-03-14,19:00,7,2017,3,14,19,Tuesday
2017-03-14,20:00,2,2017,3,14,20,Tuesday
2017-03-14,21:00,8,2017,3,14,21,Tuesday
2017-03-14,22:00,7,2017,3,14,22,Tuesday
2017-03-14,23:00,0,2017,3,14,23,Tuesday
2017-03-15,00:00,0,2017,3,15,0,Wednesday
2017-03-15,01:00,5,2017,3,15,1,Wednesday
2017-03-15,02:00,3,2017,3,15,2,Wednesday
2017-03-15,03:00,0,2017,3,15,3,Wednesday
2017-03-15,04:00,0,2017,3,15,4,Wednesday
2017-03-15,05:00,0,2017,3,15,5,Wednesday
2017-03-15,06:00,6,2017,3,15,6,Wednesday
2017-03-15,07:00,18,2017,3,15,7,Wednesday
2017-03-15,08:00,11,2017,3,15,8,Wednesday
2017-03-15,09:00,23,2017,3,15,9,Wednesday
2017-03-15,10:00,3,2017,3,15,10,Wednesday
2017-03-15,11:00,0,2017,3,15,11,Wednesday
2017-03-15,12:00,0,2017,3,15,12,Wednesday
2017-03-15,13:00,0,2017,3,15,13,Wednesday
2017-03-15,14:00,1,2017,3,15,14,Wednesday
2017-03-15,15:00,16,2017,3,15,15,Wednesday
2017-03-15,16:00,14,2017,3,15,16,Wednesday
2017-03-15,17:00,27,2017,3,15,17,Wednesday
2017-03-15,18:00,2,2017,3,15,18,Wednesday
2017-03-15,19:00,7,2017,3,15,19,Wednesday
2017-03-15,20:00,18,2017,3,15,20,Wednesday
2017-03-15,21:00,36,2017,3,15,21,Wednesday
2017-03-15,22:00,5,2017,3,15,22,Wednesday
2017-03-15,23:00,0,2017,3,15,23,Wednesday
2017-03-16,00:00,0,2017,3,16,0,Thursday
2017-03-16,01:00,4,2017,3,16,1,Thursday
2017-03-16,02:00,2,2017,3,16,2,Thursday
2017-03-16,03:00,2,2017,3,16,3,Thursday
2017-03-16,04:00,34,2017,3,16,4,Thursday
2017-03-16,05:00,15,2017,3,16,5,Thursday
2017-03-16,06:00,8,2017,3,16,6,Thursday
2017-03-16,07:00,12,2017,3,16,7,Thursday
2017-03-16,08:00,7,2017,3,16,8,Thursday
2017-03-16,09:00,7,2017,3,16,9,Thursday
2017-03-16,10:00,0,2017,3,16,10,Thursday
2017-03-16,11:00,0,2017,3,16,11,Thursday
2017-03-16,12:00,0,2017,3,16,12,Thursday
2017-03-16,13:00,0,2017,3,16,13,Thursday
2017-03-16,14:00,1,2017,3,16,14,Thursday
2017-03-16,15:00,3,2017,3,16,15,Thursday
2017-03-16,16:00,8,2017,3,16,16,Thursday
2017-03-16,17:00,6,2017,3,16,17,Thursday
2017-03-16,18:00,6,2017,3,16,18,Thursday
2017-03-16,19:00,5,2017,3,16,19,Thursday
2017-03-16,20:00,11,2017,3,16,20,Thursday
2017-03-16,21:00,5,2017,3,16,21,Thursday
2017-03-16,22:00,6,2017,3,16,22,Thursday
2017-03-16,23:00,14,2017,3,16,23,Thursday
2017-03-17,00:00,0,2017,3,17,0,Friday
2017-03-17,01:00,8,2017,3,17,1,Friday
2017-03-17,02:00,2,2017,3,17,2,Friday
2017-03-17,03:00,0,2017,3,17,3,Friday
2017-03-17,04:00,0,2017,3,17,4,Friday
2017-03-17,05:00,0,2017,3,17,5,Friday
2017-03-17,06:00,7,2017,3,17,6,Friday
2017-03-17,07:00,15,2017,3,17,7,Friday
2017-03-17,08:00,14,2017,3,17,8,Friday
2017-03-17,09:00,4,2017,3,17,9,Friday
2017-03-17,10:00,0,2017,3,17,10,Friday
2017-03-17,11:00,0,2017,3,17,11,Friday
2017-03-17,12:00,0,2017,3,17,12,Friday
2017-03-17,13:00,0,2017,3,17,13,Friday
2017-03-17,14:00,0,2017,3,17,14,Friday
2017-03-17,15:00,6,2017,3,17,15,Friday
2017-03-17,16:00,6,2017,3,17,16,Friday
2017-03-17,17:00,3,2017,3,17,17,Friday
2017-03-17,18:00,1,2017,3,17,18,Friday
2017-03-17,19:00,7,2017,3,17,19,Friday
2017-03-17,20:00,7,2017,3,17,20,Friday
2017-03-17,21:00,61,2017,3,17,21,Friday
2017-03-17,22:00,8,2017,3,17,22,Friday
2017-03-17,23:00,3,2017,3,17,23,Friday
2017-03-18,00:00,4,2017,3,18,0,Saturday
2017-03-18,01:00,4,2017,3,18,1,Saturday
2017-03-18,02:00,3,2017,3,18,2,Saturday
2017-03-18,03:00,2,2017,3,18,3,Saturday
2017-03-18,04:00,0,2017,3,18,4,Saturday
2017-03-18,05:00,0,2017,3,18,5,Saturday
2017-03-18,06:00,4,2017,3,18,6,Saturday
2017-03-18,07:00,2,2017,3,18,7,Saturday
2017-03-18,08:00,47,2017,3,18,8,Saturday
2017-03-18,09:00,44,2017,3,18,9,Saturday
2017-03-18,10:00,9,2017,3,18,10,Saturday
2017-03-18,11:00,1,2017,3,18,11,Saturday
2017-03-18,12:00,6,2017,3,18,12,Saturday
2017-03-18,13:00,19,2017,3,18,13,Saturday
2017-03-18,14:00,10,2017,3,18,14,Saturday
2017-03-18,15:00,5,2017,3,18,15,Saturday
2017-03-18,16:00,4,2017,3,18,16,Saturday
2017-03-18,17:00,12,2017,3,18,17,Saturday
2017-03-18,18:00,39,2017,3,18,18,Saturday
2017-03-18,19:00,21,2017,3,18,19,Saturday
2017-03-18,20:00,31,2017,3,18,20,Saturday
2017-03-18,21:00,6,2017,3,18,21,Saturday
2017-03-18,22:00,0,2017,3,18,22,Saturday
2017-03-18,23:00,7,2017,3,18,23,Saturday
2017-03-19,00:00,2,2017,3,19,0,Sunday
2017-03-19,01:00,5,2017,3,19,1,Sunday
2017-03-19,02:00,2,2017,3,19,2,Sunday
2017-03-19,03:00,4,2017,3,19,3,Sunday
2017-03-19,04:00,0,2017,3,19,4,Sunday
2017-03-19,05:00,2,2017,3,19,5,Sunday
2017-03-19,06:00,0,2017,3,19,6,Sunday
2017-03-19,07:00,5,2017,3,19,7,Sunday
2017-03-19,08:00,20,2017,3,19,8,Sunday
